ObjectID,GlobalID,Datacollector,Tarehe,Chagua Mkoa,Jina la BMU/SFC/Mtaa,Jina la eneo/mwamba,Makaazi gani,Andika makaazi Mengine,Rasilimali zinazopatikana hapa,Andika rasilimali nyingine,Zana zinazotumika,Andika zana nyingine,Jinsia inayovua/kutumia hapa,Vijiji vingine vinavyotumia eneo hili,Kijiji kingine,Kijiji kingine,Kijiji kingine,Maelezo ya ziada,CreationDate,Creator,EditDate,Editor,Ni rasilimali zipi ni kuu au zinatawala zaidi katika eneo hili la uvuvi?,Andika rasilimali kuu nyingine,x,y
369,2d3a8080-52c2-46c5-b32d-4598f2292ae0,OmarIsmaily,7/30/2024 9:00:00 AM,Pemba,Kukuu,Kitopetopeni,"Mchanga,Nyasi_bahari",,"Jongoo_bahari,Matumbawe/miamba,Sea_Shells,other",Ngisi,"Mchokoo,Madema,Mshipi,Spears",,"Male,Female","other2,Kangani",,"Kengeja, Mjimbini",,Palikua na Shamba la jongoo la Kukuu ambalo limeoneshwa katika ramani ya Mpango wa usimamizi,7/30/2024 10:13:16 AM,OmarIsmaily,7/30/2024 10:13:16 AM,OmarIsmaily,,,39.7104852157871,-5.44043090062823
370,3c937970-3f28-465e-9810-554dd97bb961,OmarIsmaily,7/30/2024 9:00:00 AM,Pemba,Kukuu,Kowani,"Mikoko,Nyasi_bahari,Fungu,River",,"Jongoo_bahari,Kaa,other,Sea_Shells,Prawns,Ndege","Ngisi, Nyuki, Tumbili, Popo","Mchokoo,other,Nyavu,Mshipi,Madema,Vijiti,Spears",Vikawa,"Male,Female","other2,Kangani",,"Muambe, Shamiani, Mjimbini, Kengeja",,Mazalia ya Samaki,7/30/2024 10:13:18 AM,OmarIsmaily,7/30/2024 10:13:18 AM,OmarIsmaily,,,39.7072702410228,-5.43351265877466
371,73f8ddd4-1cb6-4582-8f75-daeb2fd30147,OmarIsmaily,7/30/2024 9:00:00 AM,Pemba,Kukuu,Muungoni,"Fungu,Nyasi_bahari,Mwani,River,Mchanga",,"Mwani,Sea_Shells,Nyasi_bahari,other,Reef_fish,Benthic",Ngisi,"Mshipi,Madema,Nyavu,other",Kapti,"Male,Female","other2,Kangani",,"Shamiani, Kengeja, Muambe, Mjimbini",,,7/30/2024 10:13:19 AM,OmarIsmaily,7/30/2024 10:13:19 AM,OmarIsmaily,,,39.7156238258843,-5.44129188528538
372,8647170a-caaa-4998-b680-9906f85249e1,OmarIsmaily,7/30/2024 9:00:00 AM,Pemba,Kukuu,Mawe Visahani,"Matumbawe/miamba,Nyasi_bahari,Mwani,Mchanga",,"Reef_fish,Pweza,Mwani,Jongoo_bahari,Sea_Shells,other",Ngisi,Mshipi,,"Male,Female","other2,Kangani",,"Kengeja, Shamiani, Muambe",,,7/30/2024 10:13:20 AM,OmarIsmaily,7/30/2024 4:19:55 PM,OmarIsmaily,,,39.7066818292642,-5.45918986075949
373,6c67757b-7145-46c7-97a8-575080eddf2a,OmarIsmaily,7/30/2024 9:00:00 AM,Pemba,Kukuu,Rasini,"Fungu,Matumbawe/miamba,Nyasi_bahari,River,Mikoko,other,Mwani",Bwawa,"Mwani,Jongoo_bahari,Benthic,Sea_Shells,Reef_fish,Pweza,Kaa,Ndege,Pelagic_fish",,"Mshipi,Nyavu,Madema,Spears,Mchokoo,other","Kapti, Mikono","Male,Female","Kangani,other2,Kisiwa_Panza,Chokocho",,"Muambe, Kengeja, Mjimbini",,Pomboo na kasa huonekana,7/30/2024 10:13:21 AM,OmarIsmaily,7/30/2024 10:13:21 AM,OmarIsmaily,,,39.7019681584401,-5.45524555911476
374,6c5984cb-336d-4f6e-81df-ed635326cbed,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Kisiwani,Mchongoma,"Fungu,Nyasi_bahari,Matumbawe/miamba,Mikoko,Pachi,Mwani,Mchanga,River",,"Deep_sea_fish,Pelagic_fish,Jongoo_bahari,Ndege,Reef_fish,Sea_Shells,other",Ngisi,"Jarife,Nyavu,Madema,Mshipi,Gleaner,Kisu",,"Female,Male",other2,,"Kichuwani, Birikau, Kidemeni",,,8/12/2024 6:32:58 AM,OmarIsmaily,8/12/2024 6:32:58 AM,OmarIsmaily,,,39.7382975227264,-5.16866702361591
375,51eb543d-c4ba-4001-ac0e-5c32f8610f90,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Kisiwani,Kisiwa Usubi,"Matumbawe/miamba,Nyasi_bahari,Fungu,Mchanga,River",,"Pweza,Mwani,Mikoko,Matumbawe/miamba,Nyasi_bahari,Reef_fish,Sea_Shells,River,other",Ngisi,"Nyavu,Mshipi,Jarife,Mchokoo,Madema",,"Male,Female","Ziwani,Michungwani,Kwale,other2",,Ndagoni,,,8/12/2024 6:32:59 AM,OmarIsmaily,8/12/2024 6:32:59 AM,OmarIsmaily,,,39.7355294286822,-5.17540202536162
376,fd1d6f06-1cdc-4813-b082-40dcc709816d,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Kisiwani,Mto wa mpirani,"Mchanga,Nyasi_bahari,Matumbawe/miamba,Mwani,River",,"Jongoo_bahari,Nyasi_bahari,Matumbawe/miamba,Mikoko,Mwani,Pweza,Reef_fish,Deep_sea_fish,Sea_Shells,other",Ngisi,"Jarife,Nyavu,Madema,Mshipi,Mchokoo",,"Male,Female","Ziwani,Michungwani,Kwale",,,,Mto Papa,8/12/2024 6:33:00 AM,OmarIsmaily,8/12/2024 6:33:00 AM,OmarIsmaily,,,39.7381108522508,-5.1779302237726
377,5ba5fa6a-297f-4275-8562-3942c638d7cc,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Ziwani,Mshembe,"Fungu,River,Nyasi_bahari,Mwani,Mchanga",,"Reef_fish,Sea_Shells,Prawns,other",Ngisi,"Jarife,Gleaner,Kisu,Vijiti",,"Male,Female",Kisiwani,,,,Sheadawa (Panaitwa),8/12/2024 6:33:02 AM,OmarIsmaily,8/12/2024 6:33:02 AM,OmarIsmaily,,,39.7449909867945,-5.17651197429602
378,5370a877-50d8-49eb-aeb2-70ce88a1fc73,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Ziwani,Jimbwe mtu,"Mikoko,Nyasi_bahari,Matumbawe/miamba",,"Reef_fish,Pweza,Mwani,Mikoko,Sea_Shells",,"Nyavu,Mshipi,Jarife,Vijiti",,"Male,Female","Kisiwani,Kwale,Michungwani",,,, pembeni kushoto,8/12/2024 6:33:03 AM,OmarIsmaily,8/12/2024 6:33:03 AM,OmarIsmaily,,,39.7413622439189,-5.17712652355346
379,45e08552-45c8-4ac3-a175-6853dc734b07,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Ziwani,Dongoni,"other,Mwani,Mchanga,Pachi,Nyasi_bahari",,"Pweza,Reef_fish,Sea_Shells,other",Ngisi,Nyavu,,"Male,Female",Kisiwani,,,,,8/12/2024 6:33:04 AM,OmarIsmaily,8/12/2024 6:33:04 AM,OmarIsmaily,,,39.737784757048,-5.17789238174351
380,2b5e579d-2d13-4106-9c22-b722ec1895e5,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Ziwani,Mameaso,"Fungu,Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Sea_Shells,Reef_fish,Ndege,Jongoo_bahari,Kamba,other",Ngisi,"Madema,Gleaner,Nyavu,Mshipi,Vijiti",,"Male,Female","other2,Kwale,Kisiwani",,"Ndagoni, Kinazini",,Kilomita 3 kwenda magharibi,8/12/2024 6:33:05 AM,OmarIsmaily,8/12/2024 6:33:05 AM,OmarIsmaily,,,39.7357230692586,-5.17722267082938
381,3e50e83f-58e4-4f79-9f64-662fd09a2f1e,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Ziwani,Kizuwiani,"Fungu,Nyasi_bahari,Mwani,Matumbawe/miamba,Pachi",,"Reef_fish,Pelagic_fish,Mikoko,Mwani,Pweza,Nyasi_bahari,Jongoo_bahari,Ndege",,"Gleaner,Mshipi,Madema,Nyavu,Vijiti",,"Male,Female","Kisiwani,other2,Michungwani,Kwale",,Ndagoni,,Katikati baina ya Kisiwa usubi,8/12/2024 6:33:07 AM,OmarIsmaily,8/12/2024 6:33:07 AM,OmarIsmaily,,,39.7356277674399,-5.17707710971612
382,35214898-2fbd-4587-945a-4fca726746d8,OmarIsmaily,7/31/2024 9:00:00 AM,Pemba,Ziwani,Manooni,"Matumbawe/miamba,Fungu,Nyasi_bahari,Mchanga,Mwani",,"Reef_fish,Jongoo_bahari,Ndege,Nyasi_bahari,Sea_Shells,Prawns,other",Ngisi,"Mshipi,Madema,Nyavu,Vijiti,Jarife",,"Male,Female","Kisiwani,other2,Michungwani,Kwale",,Ndagoni,,,8/12/2024 6:33:07 AM,OmarIsmaily,8/12/2024 6:33:07 AM,OmarIsmaily,,,39.7356213960695,-5.17706936904529
383,4f24deb9-98f2-4477-807b-cea2d741dcec,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Kichange,"Mwani,Nyasi_bahari,Mikoko,Matumbawe/miamba,Pachi,Mchanga,River",,"Reef_fish,Pelagic_fish,Sea_Shells,other,Kaa,River",Ngisi,"Madema,Mshipi,Nyavu,other","Mikono, Kawa","Male,Female","Kangani,Kisiwa_Panza,Michenzani,other2,Kukuu",,Mkoani,,,8/12/2024 6:33:09 AM,OmarIsmaily,8/12/2024 6:33:09 AM,OmarIsmaily,,,39.6689673379992,-5.43508745425361
384,4731ec31-e1db-4add-bcb1-3cb07936ee57,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Funguni,"Fungu,Mchanga,Mwani",,"Ndege,Jongoo_bahari,Mwani,Benthic,Reef_fish,Sea_Shells,other","Ngisi, Mwata","Kisu,other,Vijiti,Nyavu,Mshipi",Mikono,"Male,Female","Kangani,Kisiwa_Panza,Kukuu,Michenzani,other2",,Mkoani,,Mashamba ya Mwani na Utalii,8/12/2024 6:33:11 AM,OmarIsmaily,8/12/2024 6:33:11 AM,OmarIsmaily,,,39.6697232367754,-5.43805779933713
385,4e18c0af-9b34-4ecc-9f5e-3608eee38e69,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Mto wa Kwanguvu,"Nyasi_bahari,Pachi,Matumbawe/miamba",,"Matumbawe/miamba,Reef_fish,Kaa,Sea_Shells,Prawns,other,Benthic",Ngisi,"Mshipi,Madema,Nyavu",,"Male,Female","Chokocho,Kisiwa_Panza,Kukuu,Michenzani,other2",,Mkoani,,Jina halisi ni Kwamwinyingu,8/12/2024 6:33:12 AM,OmarIsmaily,8/12/2024 6:33:12 AM,OmarIsmaily,,,39.6553326247849,-5.44058297370186
386,3ea993c7-ef86-48d0-b591-d32434aaf2a1,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Jiwe jekundu,"Nyasi_bahari,Mchanga,Matumbawe/miamba,Mikoko",,"Reef_fish,Pelagic_fish,Matumbawe/miamba,Pweza,Jongoo_bahari,Kaa,Sea_Shells,other",Ngisi,"Madema,Mshipi,Nyavu,Mchokoo,other","Mikono, Vikawa","Male,Female","Kisiwa_Panza,Michenzani,Kukuu,Stahabu,other2",,Mkoani,,,8/12/2024 6:33:14 AM,OmarIsmaily,8/12/2024 6:33:14 AM,OmarIsmaily,,,39.6511390083499,-5.4383260995105
387,2edcaaeb-5d57-4e1c-a574-f49fabb60c4f,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Ngoani,"Mwani,Nyasi_bahari,Mikoko,Matumbawe/miamba,Pachi,River",,"Reef_fish,Sea_Shells,Kaa,Kamba,Pelagic_fish,other",Mwa yea,"Mshipi,Madema,Nyavu,Mchokoo,Kisu,other,Vijiti","Kapti, Mikono","Male,Female","Kisiwa_Panza,Kukuu,Stahabu,Michenzani,other2",,Mkoani,,Mazalia ya Samaki,8/12/2024 6:33:15 AM,OmarIsmaily,8/12/2024 6:33:15 AM,OmarIsmaily,,,39.6489168572028,-5.4377804325347
388,cb26e44d-c7d0-4c6e-8277-5b304ca35074,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Jomani,"Matumbawe/miamba,Mwani,Mchanga,Pachi",,"Reef_fish,Benthic,Sea_Shells,Pweza,other",Ngisi,"Mshipi,Madema,Nyavu,other,Mchokoo",Mikono,"Male,Female","Kisiwa_Panza,Michenzani,Kukuu,Kangani,Stahabu,other2",,Mkoani,,,8/12/2024 6:33:16 AM,OmarIsmaily,8/12/2024 6:33:16 AM,OmarIsmaily,,,39.6475842564872,-5.43991824562108
389,da62d380-bc1b-46ef-ae21-858c3f393ea7,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Kipwa Roma,"Mwani,Nyasi_bahari,Mchanga,Fungu",,"Ndege,Benthic,Reef_fish",,"Mshipi,Nyavu,Madema,other",Kapti,"Male,Female","Kisiwa_Panza,Kangani,Michenzani,Kukuu,Stahabu,other2",,Mkoani,,,8/12/2024 6:33:18 AM,OmarIsmaily,8/12/2024 6:33:18 AM,OmarIsmaily,,,39.6436299528662,-5.44212695205104
390,d4eee2ea-f38f-4a3c-8087-94e387fc3ab3,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Chamba cha Kangu,"Mwani,Matumbawe/miamba,Fungu,Pachi,Nyasi_bahari",,"Reef_fish,Pweza,other,Deep_sea_fish,Pelagic_fish,Benthic,Sea_Shells,Kasa","Ngisi, Mwata","Nyavu,Mshipi,Madema,Mchokoo,other",Mikono,"Male,Female","Kangani,Kisiwa_Panza,Kukuu,Michenzani,Stahabu,other2",,Mkoani,,Kasa huonekana,8/12/2024 6:33:19 AM,OmarIsmaily,8/12/2024 6:33:19 AM,OmarIsmaily,,,39.6297437351075,-5.43387305491573
391,b014744f-34fa-4eee-817a-71b95670ac2d,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Kitubwi,"Mwani,Nyasi_bahari,Matumbawe/miamba,River,Pachi,Fungu",,"Reef_fish,Pweza,other,Pelagic_fish,Kasa,Sea_Shells","Ngisi, Mwata","Madema,Mshipi,Nyavu,other,Mchokoo",Mikono,"Male,Female","Kangani,Kisiwa_Panza,Kukuu,Michenzani,Stahabu,other2",,Mkoani,,"Mashamba ya Mwani, Kasa huonekana",8/12/2024 6:33:20 AM,OmarIsmaily,8/12/2024 6:33:20 AM,OmarIsmaily,,,39.6242431053989,-5.42538025893526
392,8477e2a9-0217-4fe0-a1a8-9b4895f4f424,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Michecheni,"Mwani,Nyasi_bahari,Matumbawe/miamba,Mchanga,Fungu,River,Mikoko",,"Matumbawe/miamba,Pweza,Sea_Shells,other,Benthic,Reef_fish,Prawns,Kamba,Jongoo_bahari,Mikoko","Ngisi, Mwata","Mshipi,Madema,Nyavu,other,Mchokoo,Vijiti,Kisu",Vikawa,"Male,Female","Kisiwa_Panza,Kukuu,Michenzani,Stahabu,other2",,Mkoani,,,8/12/2024 6:33:20 AM,OmarIsmaily,8/12/2024 6:33:20 AM,OmarIsmaily,,,39.6345245875613,-5.42755529338842
393,3bb0750c-8efe-408b-815e-9d0014291357,OmarIsmaily,8/8/2024 9:00:00 AM,Pemba,Chokocho,Banadari Kuu,"Matumbawe/miamba,Mwani,Mchanga,Pachi",,"Reef_fish,Benthic,Sea_Shells,Pweza,other",Ngisi,"Mshipi,Nyavu,Madema,other,Mchokoo",Mikono,"Male,Female","Kangani,Kisiwa_Panza,Kukuu,Michenzani,Stahabu,other2",,Mkoani,,,8/12/2024 6:33:22 AM,OmarIsmaily,8/12/2024 6:33:22 AM,OmarIsmaily,,,39.6454523735823,-5.43716660116073
394,73c08eca-e3ee-4cae-a3c1-5ced772b8b46,OmarIsmaily,8/10/2024 9:00:00 AM,Pemba,Michungwani,Mto wa mpirani,"Mchanga,Mikoko",,"Kamba,Mikoko,Kaa",,"Chandarua,Mchokoo,other",Vikawa,"Male,Female","Kwale,other2",,"Pondeani, Makange",,,8/12/2024 6:33:23 AM,OmarIsmaily,8/12/2024 6:33:23 AM,OmarIsmaily,,,39.7473498395452,-5.2022127301026
395,7a03863f-a7bd-4f2b-b2ec-0e7d69dd4a86,OmarIsmaily,8/10/2024 9:00:00 AM,Pemba,Kwale,Matopeni,"Matumbawe/miamba,Fungu",,"Kaa,Sea_Shells,Pweza,other,Ndege,Pelagic_fish,Jongoo_bahari","Chowe, Tumbili","Nyavu,Mtando,Mshipi,Mchokoo",,"Male,Female",other2,,"Kukuchuni, Tumbatu, Nyapi, Mjanaza",,,8/12/2024 6:33:23 AM,OmarIsmaily,8/21/2024 10:10:31 AM,OmarIsmaily,,,39.7346976404432,-5.20292452017177
396,20606fd3-25dc-4f1a-8608-5f2fcc058708,OmarIsmaily,8/10/2024 9:00:00 AM,Pemba,Michungwani,Kiuli,"Matumbawe/miamba,Mchanga,Mikoko,Nyasi_bahari",,"Pweza,Reef_fish,Sea_Shells,other,Kaa",Ngisi,"Mshipi,Mchokoo,Nyavu,Madema",,"Male,Female",other2,,"Ndagoni, Pembeni, Buyuni, Kinazini",,Kiuli,8/12/2024 6:33:25 AM,OmarIsmaily,8/21/2024 10:10:12 AM,OmarIsmaily,,,39.727135484706,-5.19871941564549
397,9c882a69-16ec-4962-ae3b-e38e02952049,OmarIsmaily,8/10/2024 9:00:00 AM,Pemba,Kwale,Jibwe Mtu,"Matumbawe/miamba,Mikoko",,"Reef_fish,Matumbawe/miamba,Jongoo_bahari,other,Pweza,Sea_Shells",Ngisi,"Mshipi,Madema,Nyavu,other",Mikono,"Male,Female",other2,,"Pembeni, Birikau",,,8/12/2024 6:33:26 AM,OmarIsmaily,8/21/2024 10:10:46 AM,OmarIsmaily,,,39.7327458829328,-5.19122994588662
398,67d6ae54-d611-46b2-8855-1377f8d97b3f,OmarIsmaily,8/10/2024 9:00:00 AM,Pemba,Michungwani,Kwacheda,"Matumbawe/miamba,Nyasi_bahari,Mikoko,Pachi",,"Sea_Shells,Jongoo_bahari,Pelagic_fish,Reef_fish,River",,"other,Mchokoo,Nyavu,Mshipi,Madema",Mikono,"Male,Female","other2,Kwale",,"Kichuani, Birikau, Mchanga wa Kwale, Mavungwa",,,8/12/2024 6:33:27 AM,OmarIsmaily,8/21/2024 10:09:00 AM,OmarIsmaily,,,39.7338167263984,-5.19506127510984
399,3fd8d481-af40-4799-b2a6-66fa2035b615,OmarIsmaily,8/10/2024 9:00:00 AM,Pemba,Michungwani,Mchaazi,"Fungu,Mikoko,Pachi,Mchanga,River",,"Sea_Shells,Mikoko,Kaa,Ndege,Reef_fish,River",,"Mshipi,Nyavu,other,Mchokoo",Mikono,"Male,Female",other2,,"Birikau, Kwale, Nyapi, Midemeni, Mjanaza, Kidemeni",,,8/12/2024 6:33:28 AM,OmarIsmaily,8/21/2024 10:09:22 AM,OmarIsmaily,,,39.734816972902,-5.1983608824275
400,5dceacc3-28c5-46f2-bec4-51d031a05728,OmarIsmaily,8/10/2024 9:00:00 AM,Pemba,Kwale,Kichuwani,"Mchanga,Pachi,Mikoko,River",,"other,Prawns,Kaa",Chowe,"Mchokoo,other",Vikawa,"Male,Female",other2,,"Kidemeni, Nyapi, Mchanjo, Tumbatu",,,8/12/2024 6:33:29 AM,OmarIsmaily,8/21/2024 10:09:35 AM,OmarIsmaily,,,39.7460184648215,-5.19749478208881
407,b588d553-60c8-42ea-8e03-14a7feab6bed,,,,,,,,,,,,,,,,,,8/30/2024 6:45:07 AM,RamadhaniSaidi2,8/30/2024 6:45:07 AM,RamadhaniSaidi2,,,39.1660027153603,-5.00815165792234
409,accba49f-3ef9-4a12-9246-aaebb49556ed,,,,,,,,,,,,,,,,,,8/30/2024 6:45:07 AM,RamadhaniSaidi2,8/30/2024 6:45:07 AM,RamadhaniSaidi2,,,39.1661228778002,-5.00677505746406
410,82663816-8316-4c00-8dc1-980037014773,Bagaya,,Tanga,Chongoleani,Mnarani,"Mchanga, coral reef, non mangrove forest, sea grass",,"Seashells. reef fish, Squids, Octopus, Cuttle fish,",,"Mchokoo, Mshipi, Mkono, Kisu, Kapu, Jarife",,Both,"Putini,Kizingani, Kisosora",,,,,8/30/2024 6:48:50 AM,RamadhaniSaidi2,8/30/2024 6:54:49 AM,RamadhaniSaidi2,,,39.1675346608353,-5.0049424602448
411,d4c53472-e2bb-498c-92f1-0e075d73b111,Bagaya,,Tanga,Kizingani,Vijamba vya Funguni,"Nyasi Bahari, Matumbawe, Mawe",,"Kamba,Pweza, Jongoo bahari, Reef fish",,"Mishipi, Jarife, Madema, Sinia",,Me,"Chongoleani, Putini, Kwale, Mpirani, Kisosora",,,,,8/30/2024 12:35:25 PM,RamadhaniSaidi2,8/30/2024 12:38:16 PM,RamadhaniSaidi2,,,39.1427528347052,-4.98416460496575
412,290e8283-c88f-4ef6-b052-08fe54f3f167,Bagaya,,Tanga,Kwale_Tanga,Mwanangombe,"Tope, Sea grasses, Coral reefs",,"Shellfish,Pweza, Dome, Mikunga, Ngisi, Reef fish",,,,Ke,,,,,,8/30/2024 1:00:37 PM,RamadhaniSaidi2,8/30/2024 1:05:49 PM,RamadhaniSaidi2,,,39.1502266438881,-4.97424052880209
413,e8917e5a-6bfc-424c-beb9-f99c89cfa568,Bagaya,,Tanga,Kichalikani,Mavumizi,"Majani bahari, Matumbawe, Mawe",,"Reef fish, Pweza, Dome",,"Mshipi, Madema, Kokoro, Mkuki",,Me,"Mwandusi, Kibiboni, Mtundani,",,,,,8/30/2024 1:30:48 PM,RamadhaniSaidi2,8/30/2024 1:33:26 PM,RamadhaniSaidi2,,,39.1350583996799,-4.9278475064155
414,4984bf6c-eba0-4e95-8094-801312860762,,,Tanga,Tawalani,Mikoko ya Mizizima,,,,,,,,,,,,,8/30/2024 2:00:04 PM,RamadhaniSaidi2,8/30/2024 2:00:34 PM,RamadhaniSaidi2,,,39.1548724211873,-4.87191082915704
415,85134c71-9471-4f63-bc64-d78f61dbb7fc,bagaya,,Tanga,Tawalani,Shimo la ngisi,"Matumbawe, Nyasi bahari",,"Reef fish, Shellfish, Ngisi, Kasa, Mwani,",,"Nyavu, zulumati, jarife, Mshipi",,Me,"Boma, manza,kichalikani,kibiboni,",,,,,8/30/2024 2:02:49 PM,RamadhaniSaidi2,8/30/2024 2:13:37 PM,RamadhaniSaidi2,,,39.1632709558885,-4.87283444850953
416,7be105c2-0510-4a08-aee2-fa6687dabf0e,EdwardMlagala,12/15/2024 9:00:00 AM,Tanga,Mkwaja,Albora,"Matumbawe/miamba,Mwani,Nyasi_bahari,Makazi mchanganyiko hai",,"Pweza,Kamba,samaki wa mwambani,Samaki wa maji ya wazi,Sea_Shells,Mwani,Matumbawe/miamba,Nyasi_bahari,Jongoo_bahari",,"Kokoro,Mshipi,Nyavu,Umagu,mchokoo",,Male,"Mikocheni,Sange,Kipumbwi,Mkaramo,",,,,kuna FADs,12/24/2024 12:40:59 PM,EdwardMlagala,7/23/2025 3:10:30 PM,RamadhaniSaidi2,,,38.86975403,-5.78163483899993
417,ce7b0154-c96b-4185-9d73-848152caa3bd,EdwardMlagala,12/15/2024 9:00:00 AM,Tanga,Mkwaja,Mkwaja,"Matumbawe/miamba,Nyasi_bahari,Mwani,other,Mchanga","Tope,Mafungu","Reef_fish,Sea_Shells,Pweza,Mwani,Nyasi_bahari,Kamba,Jongoo_bahari,Matumbawe/miamba",,"Chandarua,Gleaner,Jarife,Mchokoo,Mshipi,Mtando,Nyavu,Umagu,Utupa,Uvuvi_wa_kaa,Zulumati,other","Utupa wanavua watu wa Sange,mkaramo","Male,Female","Sange,Mikocheni,other1",Mkaramo,,,"Chafi wanapatikana zaidi,",12/24/2024 12:41:02 PM,EdwardMlagala,7/23/2025 3:10:30 PM,RamadhaniSaidi2,,,38.864653478,-5.77737136699994
418,44a59984-145d-44c6-a339-a39d26ae73d1,EdwardMlagala,12/15/2024 9:00:00 AM,Tanga,Mkwaja,Kivurande,"Makazi  mchanganyiko Hai, Matumbawe/miamba,Nyasi_bahari,Mchanga,Mwani,mchanga,River,Mikoko",,"Matumbawe/miamba,Mikoko,Mwani,Pweza,Sea_Shells,River,Nyasi_bahari,Kamba,Jongoo_bahari,Shrimp",,"Mshipi,Nyavu,Gleaner,Chandarua,Zulumati,uvuvi wa kuzuia,Jarife,Mchokoo,Mtando,Utupa,Uvuvi_wa_kaa",,"Male,Female","Sange,Mikocheni,Kipumbwi, Mkaramo",,,,pweza wanapatikana kwa wingi  zaidi,12/24/2024 12:41:03 PM,EdwardMlagala,7/23/2025 3:11:18 PM,RamadhaniSaidi2,,,38.861216427,-5.79037686599997
419,c772f844-eb0a-4f6d-9da5-220b0a4fa67d,EdwardMlagala,12/15/2024 9:00:00 AM,Tanga,Mkwaja,Mapirani,"Matumbawe/miamba,Makazi mchanganyiko hai, Hai,Nyasi_bahari,Mwani,Fungu,",,"Jongoo_bahari,fukwe,Kaa,Kamba,Nyasi_bahari,Mikoko,Mwani,Pweza,Sea_Shells,Shrimps,samaki wa mwambani, samaki wa maji mengi",,"Mshipi,Nyavu,Mchokoo,Zulumati,Mtando,Gleaner,Chandarua,Jarife,Umagu,Utupa,Uvuvi_wa_kaa,kokoro,mikuki",,"Male,Female","Sange,Kipumbwi,Mikocheni,mkaramo",,,,"Pweza wanapatikana kwa wingi, Utupa unatumika sana",12/24/2024 12:41:04 PM,EdwardMlagala,2/11/2025 8:43:38 AM,EdwardMlagala,,,38.8530384322583,-5.80033684102244
420,3b6ea228-15e4-47c1-b4df-2a935d1f48c0,EdwardMlagala,12/15/2024 9:00:00 AM,Tanga,Mkwaja,Mto Ake,"Matumbawe/miamba,karawe hai,Fukwe, Nyasi_bahari,Mwani,Fungu,River,Mikoko",,"Kaa,Nyasi_bahari,Matumbawe/miamba,Mikoko,Mwani,Pweza,Sea_Shells,Shrimp,River,fukwe,Prawns",,"Chandarua,Gleaner,Jarife,Kamba,Mchokoo,Mshipi,Mtando,Nyavu,Umagu,Zulumati,Utupa,Spears,Kokoro (juya)",,"Male,Female","Mikocheni,Sange,Kipumbwi,Mkaramo,Buyuni",,,,"1. Mikoko inapatikana kwa wingi,2. Wavuvi hushambulia kwa uvuvi wa kokoro",12/24/2024 12:41:07 PM,EdwardMlagala,2/10/2025 10:06:54 AM,EdwardMlagala,,,38.8471339337196,-5.8113473998766
421,0de9e9c4-20d8-41b9-81ce-04f7bf9ef701,EdwardMlagala,12/15/2024 9:00:00 AM,Tanga,Mkwaja,Mafui,"Matumbawe/miamba,Nyasi_bahari,Fungu, Makazi mchanganyiko hai,Makazi mchanganyiko Mfu,Fukwe",,"Jongoo_bahari,Kaa,Kamba,Nyasi_bahari,Matumbawe/miamba,Mwani,Pweza,Reef_fish,Sea_Shells,Shrimp, fukwe,",,"Mchokoo,Chandarua,Gleaner,Jarife,Mshipi,Mtando,Nyavu,Umagu,Utupa,Uvuvi_wa_kaa,Zulumati, kokoro (juya),",,"Male,Female","Kipumbwi,Sange,Mikocheni,Mkaramo",,,,"1. kamba hupatikana zaidi wakati wa kusi,2. wameweka FADs",12/24/2024 12:41:08 PM,EdwardMlagala,2/10/2025 9:51:12 AM,EdwardMlagala,,,38.8414144672858,-5.82465377131217
